left_hip_pitch_joint,right_hip_pitch_joint,left_hip_roll_joint,right_hip_roll_joint,left_hip_yaw_joint,right_hip_yaw_joint,left_knee_joint,right_knee_joint,left_ankle_pitch_joint,right_ankle_pitch_joint,left_ankle_roll_joint,right_ankle_roll_joint,rf_x,rf_y,rf_z,lf_x,lf_y,lf_z,rk_x,rk_y,rk_z,lk_x,lk_y,lk_z
-1.980260120085595155e-01,3.907770986531011181e-01,-3.546144753777952241e-02,1.395745259037253425e-02,1.798060562167381471e-01,-2.498681818960178935e-01,5.040411986082657947e-01,-2.652653009987172017e-01,-3.478089728115840717e-01,-5.665123502612390283e-03,-1.886183327923155253e-02,-1.743836329118136907e-02,7.071067811865439090e-02,-1.100000000000000006e-01,-7.294974746830585888e-01,-7.071067811865439090e-02,1.100000000000000006e-01,-6.305025253169415089e-01,7.799363406006662447e-02,-1.291909925996958253e-01,-4.142244625941775005e-01,2.200636593993337761e-02,9.080900740030416196e-02,-3.257755374058224906e-01
-2.895443046004846366e-01,3.420655581767035880e-01,-5.160187264023975706e-02,4.841596824616658037e-03,2.492728734053717976e-01,-2.178979182516646851e-01,5.905773675887997509e-01,-2.382376078105572226e-01,-3.489874358007239441e-01,3.968751817806016879e-03,-1.860051970969219329e-02,-1.872202140058423087e-02,5.877852522924690432e-02,-1.100000000000000006e-01,-7.366311896062466280e-01,-5.877852522924690432e-02,1.100000000000000006e-01,-6.233688103937534697e-01,6.934710979488049876e-02,-1.298355693540068356e-01,-4.173292937139536640e-01,3.065289020511954843e-02,9.016443064599315160e-02,-3.226707062860463271e-01
-3.793666227249855027e-01,2.922088815129855743e-01,-7.120691345996382760e-02,-2.782043068119822819e-03,3.145830796547754438e-01,-1.851921758805894214e-01,6.714023036868026484e-01,-2.142641032479471463e-01,-3.490610897375452382e-01,1.639386155517340293e-02,-1.703940665430501988e-02,-1.958198324588377240e-02,4.539904997395423358e-02,-1.100000000000000006e-01,-7.423704566931859095e-01,-4.539904997395423358e-02,1.100000000000000006e-01,-6.176295433068141882e-01,6.022419547716829219e-02,-1.299917285603417461e-01,-4.192687205455720711e-01,3.977580452283181051e-02,9.000827143965824118e-02,-3.207312794544279200e-01
-4.622966703091846430e-01,2.418044428697844195e-01,-9.227356492626397066e-02,-8.810760645490784901e-03,3.717175438095716156e-01,-1.520718893937487715e-01,7.407176961220566236e-01,-1.930679167301468935e-01,-3.490656931085965309e-01,3.098756273255595661e-02,-1.457753668247953847e-02,-1.996643096950697499e-02,3.090169943749418099e-02,-1.100000000000000006e-01,-7.465739561406609104e-01,-3.090169943749418099e-02,1.100000000000000006e-01,-6.134260438593391873e-01,5.084952753464877517e-02,-1.296556250607778793e-01,-4.199949879638495975e-01,4.915047246535132752e-02,9.034437493922212181e-02,-3.200050120361503936e-01
-5.348385334533635183e-01,1.915338529941713608e-01,-1.124415214076299740e-01,-1.318858593751941373e-02,4.184620240911399169e-01,-1.189504629203668451e-01,7.942577162624701037e-01,-1.744406738135748647e-01,-3.490659808192872471e-01,4.719277263854849969e-02,-1.166413896012097329e-02,-1.985221780112766954e-02,1.564344650402250264e-02,-1.100000000000000006e-01,-7.491381838416597549e-01,-1.564344650402250264e-02,1.100000000000000006e-01,-6.108618161583403428e-01,4.145394140480601619e-02,-1.288355348389380595e-01,-4.194902128546049713e-01,5.854605859519403793e-02,9.116446516106194164e-02,-3.205097871453950198e-01
-5.953693400280631876e-01,1.421519329442025581e-01,-1.297194457235955056e-01,-1.591602986310409334e-02,4.543397535389048225e-01,-8.632316183585650449e-02,8.301158477195001995e-01,-1.582451059998826459e-01,-3.490659988012054793e-01,6.451373185727206361e-02,-8.703821904366287193e-03,-1.924197278445290843e-02,-5.022908818413913326e-16,-1.100000000000000006e-01,-7.500000000000000000e-01,5.022908818413913326e-16,1.100000000000000006e-01,-6.100000000000000977e-01,3.226878760031930138e-02,-1.275516512378074008e-01,-4.177668244562802169e-01,6.773121239968069029e-02,9.244834876219258646e-02,-3.222331755437197742e-01
-6.433256773732847211e-01,9.447163462308498516e-02,-1.426945809658501096e-01,-1.705646484154001857e-02,4.797609735117074892e-01,-5.475217720651131409e-02,8.476869101483021085e-01,-1.444180509879902097e-01,-3.459210837708926456e-01,8.251230611392644521e-02,-5.985677071239882928e-03,-1.815963020595992919e-02,-1.564344650402332143e-02,-1.100000000000000006e-01,-7.491381838416596439e-01,1.564344650402332143e-02,1.100000000000000006e-01,-6.108618161583404538e-01,2.352023509163301065e-02,-1.258355877326111372e-01,-4.148672583108404255e-01,7.647976490836698449e-02,9.416441226738885006e-02,-3.251327416891595656e-01
-6.773332858454160776e-01,4.934908311154126426e-02,-1.498575406396812359e-01,-1.673834903915327396e-02,4.945905135244952344e-01,-2.485129274913438352e-02,8.412338040720612753e-01,-1.329767390242878877e-01,-3.118859117682084015e-01,1.008067836223729002e-01,-3.185372749501663540e-03,-1.664499566594012520e-02,-3.090169943749454529e-02,-1.100000000000000006e-01,-7.465739561406607994e-01,3.090169943749454529e-02,1.100000000000000006e-01,-6.134260438593392983e-01,1.542370227629206308e-02,-1.237295995021354816e-01,-4.108629113598946114e-01,8.457629772370793553e-02,9.627040049786451947e-02,-3.291370886401053797e-01
-6.991592328519459221e-01,7.673188385069985504e-03,-1.516888329904853283e-01,-1.515302578485588914e-02,5.007475828906751136e-01,2.725583435154652935e-03,8.177541401319980974e-01,-1.240306783858066142e-01,-2.714130818281383362e-01,1.190744289966142039e-01,-7.917428048742612169e-04,-1.474786567659226548e-02,-4.539904997395425440e-02,-1.100000000000000006e-01,-7.423704566931859095e-01,4.539904997395425440e-02,1.100000000000000006e-01,-6.176295433068141882e-01,8.178552663061805506e-03,-1.212855429659888962e-01,-4.058523839150405821e-01,9.182144733693820005e-02,9.871445703401110494e-02,-3.341476160849594090e-01
-7.098632864869175441e-01,-2.963590179867830326e-02,-1.487310921673611619e-01,-1.254818146290670976e-02,4.994660274918545362e-01,2.728787781474991195e-02,7.809684223236696976e-01,-1.178014005988052282e-01,-2.278042664174857457e-01,1.370588412565302006e-01,1.026656369146077561e-03,-1.252216408640736620e-02,-5.877852522924657125e-02,-1.100000000000000006e-01,-7.366311896062467390e-01,5.877852522924657125e-02,1.100000000000000006e-01,-6.233688103937533587e-01,1.963185880693101015e-03,-1.185635989074499547e-01,-3.999590517909579757e-01,9.803681411930689760e-02,1.014364010925500464e-01,-3.400409482090420155e-01
-7.103901144865863992e-01,-6.161585822202159113e-02,-1.416878746226362396e-01,-9.217067175084411174e-03,4.917885642703436200e-01,4.810022722830067932e-02,7.340487569097779996e-01,-1.146525911131218156e-01,-1.832300851382965556e-01,1.545832616036517670e-01,2.367965080447127346e-03,-1.002054977263958091e-02,-7.071067811865391906e-02,-1.100000000000000006e-01,-7.294974746830589218e-01,7.071067811865391906e-02,1.100000000000000006e-01,-6.305025253169411759e-01,-3.069355113012532665e-03,-1.156307906228542376e-01,-3.933280283833895385e-01,1.030693551130125452e-01,1.043692093771457635e-01,-3.466719716166104526e-01
-7.018536152211387602e-01,-8.723604095433357131e-02,-1.314589164207813632e-01,-5.483080761084902985e-03,4.787833981384972959e-01,6.436012173376857992e-02,6.803817301685729513e-01,-1.151334353455739229e-01,-1.398613826580457908e-01,1.715712081079108775e-01,3.411449538235374664e-03,-7.290000459072902561e-03,-8.090169943749389581e-02,-1.100000000000000006e-01,-7.211449676604739789e-01,8.090169943749389581e-02,1.100000000000000006e-01,-6.388550323395261188e-01,-6.795152456744030234e-03,-1.125593335856011901e-01,-3.861225914957346350e-01,1.067951524567440358e-01,1.074406664143988110e-01,-3.538774085042653561e-01
-6.854951399744176888e-01,-1.053548694613041098e-01,-1.190053900479076943e-01,-1.678016517596243266e-03,4.615221586756797501e-01,7.516005639098354008e-02,6.233272708742156887e-01,-1.200377521513175116e-01,-9.974724695719047740e-02,1.880758526936256447e-01,4.366040839594431157e-03,-4.369022085686248211e-03,-8.910065241883592668e-02,-1.100000000000000006e-01,-7.117793349817694848e-01,8.910065241883592668e-02,1.100000000000000006e-01,-6.482206650182306129e-01,-9.122464654686232577e-03,-1.094248572615294790e-01,-3.785201628976413990e-01,1.091224646546862381e-01,1.105751427384705221e-01,-3.614798371023585921e-01
-6.625800878602576827e-01,-1.146620808150941584e-01,-1.052190971445165629e-01,1.890103040921932692e-03,4.410041489838781859e-01,7.943570573496915033e-02,5.658964679615252624e-01,-1.304791654639668175e-01,-6.461523056271577248e-02,2.043186048997150950e-01,5.419406970885391056e-03,-1.287435098139310882e-03,-9.510565162951468976e-02,-1.100000000000000006e-01,-7.016311896062478182e-01,9.510565162951468976e-02,1.100000000000000006e-01,-6.583688103937522795e-01,-9.993985556619511268e-03,-1.063045428604681986e-01,-3.707079396122086590e-01,1.099939855566195168e-01,1.136954571395318025e-01,-3.692920603877913321e-01
-6.342675291553294681e-01,-1.136141537208977675e-01,-9.083235139047086959e-02,4.987495030836240455e-03,4.180607698341293754e-01,7.590858215729816283e-02,5.104581687392841793e-01,-1.479745070381338345e-01,-3.567820158592807656e-02,2.207334564717572112e-01,6.698175941162554797e-03,1.929766589102734553e-03,-9.876883405951336625e-02,-1.100000000000000006e-01,-6.909504125528179719e-01,9.876883405951336625e-02,1.100000000000000006e-01,-6.690495874471821258e-01,-9.388255425526195741e-03,-1.032752228787013060e-01,-3.628782845040065541e-01,1.093882554255262013e-01,1.167247771212986951e-01,-3.771217154959934370e-01
-6.015091030975170394e-01,-1.003892154377676316e-01,-7.639017381997097178e-02,7.536003586177513966e-03,3.932898026092268018e-01,6.304935679355301581e-02,4.585879697260693555e-01,-1.745055716380437549e-01,-1.353823766722974352e-02,2.380022910156891769e-01,8.248665217434964642e-03,5.252174634722533292e-03,-1.000000000000000056e-01,-1.100000000000000006e-01,-6.800000000000020473e-01,1.000000000000000056e-01,1.100000000000000006e-01,-6.799999999999980504e-01,-7.320189347536851243e-03,-1.004114892279164423e-01,-3.552239896669343588e-01,1.073201893475368568e-01,1.195885107720835588e-01,-3.847760103330656323e-01
-5.650199172974711415e-01,-7.293045398958994396e-02,-6.227748628619344390e-02,9.739606996816111903e-03,3.670525667964107397e-01,3.912876259703791659e-02,4.111058022735957773e-01,-2.124776593391266288e-01,1.772078937304499054e-03,2.570391413965343874e-01,1.003981562873062887e-02,8.624325639696266838e-03,-9.876883405951426831e-02,-1.100000000000000006e-01,-6.690495874471860116e-01,9.876883405951426831e-02,1.100000000000000006e-01,-6.909504125528140861e-01,-3.840709973009386047e-03,-9.778385653478308126e-02,-3.479335292430290050e-01,1.038407099730093985e-01,1.222161434652169199e-01,-3.920664707569709861e-01
-5.253190287860551866e-01,-2.922878092780955769e-02,-4.877165008302666166e-02,1.225311428518180597e-02,3.395273341131346267e-01,2.497974193346715402e-03,3.682489008908438888e-01,-2.643954788337878892e-01,1.064761765343659981e-02,2.788295816935719706e-01,1.198181587144482411e-02,1.193481551187385893e-02,-9.510565162951646612e-02,-1.100000000000000006e-01,-6.583688103937561653e-01,9.510565162951646612e-02,1.100000000000000006e-01,-7.016311896062439324e-01,9.645063681253118748e-04,-9.545702583681908715e-02,-3.411864185635781199e-01,9.903549363187469368e-02,1.245429741631809140e-01,-3.988135814364218712e-01
-4.828051591284849287e-01,3.191699582455723855e-02,-3.609134982022911553e-02,1.631742097927686014e-02,3.107876914954030845e-01,-4.768801171437657416e-02,3.298837045299318205e-01,-3.319682847511906676e-01,1.374068819078472052e-02,3.039753575647480277e-01,1.395079121639606137e-02,1.498012027513368448e-02,-8.910065241883853571e-02,-1.100000000000000006e-01,-6.482206650182341656e-01,8.910065241883853571e-02,1.100000000000000006e-01,-7.117793349817659321e-01,6.977139301949882022e-03,-9.348829142811665438e-02,-3.351487938858860316e-01,9.302286069805013047e-02,1.265117085718833467e-01,-4.048512061141139595e-01
-4.378336598936094504e-01,1.095522403410087026e-01,-2.442778464480995296e-02,2.363195766968030631e-02,2.808774127907612828e-01,-1.102372783054791222e-01,2.956860640216377178e-01,-4.144794111096563594e-01,1.181813277407321033e-02,3.318676187596025229e-01,1.581207081670462158e-02,1.744878856003393916e-02,-8.090169943749717096e-02,-1.100000000000000006e-01,-6.388550323395292274e-01,8.090169943749717096e-02,1.100000000000000006e-01,-7.211449676604708703e-01,1.404913785084886679e-02,-9.192613008367295224e-02,-3.299693215672452329e-01,8.595086214915115264e-02,1.280738699163270489e-01,-4.100306784327547582e-01
-3.907770986531162727e-01,1.980260120085310105e-01,-1.395745259037556481e-02,3.546144753777509540e-02,2.498681818960277745e-01,-1.798060562167161369e-01,2.652653009987259725e-01,-5.040411986082383722e-01,5.665123502615655032e-03,3.478089728115829060e-01,1.743836329118097356e-02,1.886183327923145539e-02,-7.071067811865798525e-02,-1.100000000000000006e-01,-6.305025253169439514e-01,7.071067811865798525e-02,1.100000000000000006e-01,-7.294974746830561463e-01,2.200636593993074083e-02,-9.080900740030445339e-02,-3.257755374058236564e-01,7.799363406006927513e-02,1.291909925996955477e-01,-4.142244625941763347e-01
-3.420655581767201858e-01,2.895443046004537169e-01,-4.841596824619466555e-03,5.160187264023382431e-02,2.178979182516756485e-01,-2.492728734053492878e-01,2.382376078105655215e-01,-5.905773675887713292e-01,-3.968751817802099874e-03,3.489874358007238886e-01,1.872202140058393943e-02,1.860051970969261656e-02,-5.877852522925122725e-02,-1.100000000000000006e-01,-6.233688103937556901e-01,5.877852522925122725e-02,1.100000000000000006e-01,-7.366311896062444076e-01,3.065289020511651960e-02,-9.016443064599329038e-02,-3.226707062860471598e-01,6.934710979488349636e-02,1.298355693540066969e-01,-4.173292937139528314e-01
-2.922088815130038930e-01,3.793666227249538614e-01,2.782043068117297062e-03,7.120691345995634747e-02,1.851921758806016616e-01,-3.145830796547526287e-01,2.142641032479552510e-01,-6.714023036867757810e-01,-1.639386155516828203e-02,3.490610897375452382e-01,1.958198324588357117e-02,1.703940665430567214e-02,-4.539904997395938224e-02,-1.100000000000000006e-01,-6.176295433068159646e-01,4.539904997395938224e-02,1.100000000000000006e-01,-7.423704566931841331e-01,3.977580452282834800e-02,-9.000827143965821342e-02,-3.207312794544284196e-01,6.022419547717167143e-02,1.299917285603417738e-01,-4.192687205455715715e-01
-2.418044428698038484e-01,4.622966703091544449e-01,8.810760645488767417e-03,9.227356492625601869e-02,1.520718893937613170e-01,-3.717175438095515760e-01,1.930679167301541654e-01,-7.407176961220334199e-01,-3.098756273254842444e-02,3.490656931085965309e-01,1.996643096950664539e-02,1.457753668248059666e-02,-3.090169943750002007e-02,-1.100000000000000006e-01,-6.134260438593405196e-01,3.090169943750002007e-02,1.100000000000000006e-01,-7.465739561406595781e-01,4.915047246534760134e-02,-9.034437493922188589e-02,-3.200050120361503936e-01,5.084952753465241115e-02,1.296556250607781013e-01,-4.199949879638495975e-01
-1.915338529941915113e-01,5.348385334533364288e-01,1.318858593751798605e-02,1.124415214076223829e-01,1.189504629203800845e-01,-4.184620240911235967e-01,1.744406738135817481e-01,-7.942577162624518960e-01,-4.719277263854158855e-02,3.490659808192872471e-01,1.985221780112778056e-02,1.166413896012226045e-02,-1.564344650402883091e-02,-1.100000000000000006e-01,-6.108618161583410089e-01,1.564344650402883091e-02,1.100000000000000006e-01,-7.491381838416590888e-01,5.854605859519024236e-02,-9.116446516106151143e-02,-3.205097871453945757e-01,4.145394140480977707e-02,1.288355348389384758e-01,-4.194902128546054154e-01
-1.421519329442235136e-01,5.953693400280399839e-01,1.591602986310332313e-02,1.297194457235890108e-01,8.632316183587065983e-02,-4.543397535388919439e-01,1.582451059998894460e-01,-8.301158477194888752e-01,-6.451373185726730353e-02,3.490659988012054238e-01,1.924197278445424764e-02,8.703821904367520582e-03,-6.260111575871034559e-15,-1.100000000000000006e-01,-6.100000000000000977e-01,6.260111575871034559e-15,1.100000000000000006e-01,-7.500000000000000000e-01,6.773121239967683227e-02,-9.244834876219194808e-02,-3.222331755437187750e-01,3.226878760032318716e-02,1.275516512378080392e-01,-4.177668244562812161e-01
-9.447163462310503856e-02,6.433256773732678457e-01,1.705646484153986939e-02,1.426945809658461128e-01,5.475217720652465064e-02,-4.797609735116993290e-01,1.444180509879956498e-01,-8.476869101483007762e-01,-8.251230611391859038e-02,3.459210837709046360e-01,1.815963020596051553e-02,5.985677071240950650e-03,1.564344650401663928e-02,-1.100000000000000006e-01,-6.108618161583396766e-01,-1.564344650401663928e-02,1.100000000000000006e-01,-7.491381838416604211e-01,7.647976490836336239e-02,-9.416441226738801740e-02,-3.251327416891580668e-01,2.352023509163665704e-02,1.258355877326119698e-01,-4.148672583108419243e-01
-4.934908311156002703e-02,6.773332858454039762e-01,1.673834903915368336e-02,1.498575406396794318e-01,2.485129274914682496e-02,-4.945905135244906825e-01,1.329767390242922176e-01,-8.412338040720682697e-01,-1.008067836223634217e-01,3.118859117682249438e-01,1.664499566593993091e-02,3.185372749502723890e-03,3.090169943748811293e-02,-1.100000000000000006e-01,-6.134260438593377440e-01,-3.090169943748811293e-02,1.100000000000000006e-01,-7.465739561406623537e-01,8.457629772370461874e-02,-9.627040049786353415e-02,-3.291370886401034368e-01,1.542370227629537988e-02,1.237295995021364670e-01,-4.108629113598965543e-01
